year,inegi_code,state,mode,type,subtype,January,February,March,April,May,June,July,August,September,October,November,December
2009,12,GUERRERO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,9,11,1,10,10,7,11,9,16,13,9,13
2009,12,GUERRERO,HOMICIDIOS,DOLOSOS,OTROS,15,11,21,11,17,15,23,12,16,21,7,13
2009,12,GUERRERO,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,4,0,0,0,0,0,0,0,0,0
2009,13,HIDALGO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,5,1,2,6,3,5,2,9,4,2,2,3
2009,13,HIDALGO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,1,2,0,1,2,2,2,2,0,0,0,0
2009,13,HIDALGO,HOMICIDIOS,DOLOSOS,OTROS,5,6,6,10,5,3,7,8,8,8,7,8
2009,13,HIDALGO,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2009,14,JALISCO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,30,21,19,20,21,28,25,30,25,4,26,39
2009,14,JALISCO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,7,4,7,9,15,7,8,11,7,32,7,7
2009,14,JALISCO,HOMICIDIOS,DOLOSOS,OTROS,11,9,12,5,10,13,10,9,7,7,15,12
2009,14,JALISCO,HOMICIDIOS,DOLOSOS,SIN DATOS,4,0,4,1,2,4,3,4,4,8,4,3
2009,15,MEXICO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,62,63,73,61,57,71,63,57,69,78,69,78
2009,15,MEXICO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,15,19,13,14,13,17,19,16,20,18,14,14
2009,15,MEXICO,HOMICIDIOS,DOLOSOS,OTROS,27,28,25,31,34,26,33,31,35,34,21,27
2009,15,MEXICO,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2009,16,MICHOACAN,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,17,17,28,26,36,31,25,17,30,14,23,22
2009,16,MICHOACAN,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,1,5,3,5,2,4,5,12,4,3,8,12
2009,16,MICHOACAN,HOMICIDIOS,DOLOSOS,OTROS,19,22,30,57,27,36,37,28,24,33,30,35
2009,16,MICHOACAN,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2009,17,MORELOS,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,15,6,0,13,18,17,21,20,21,18,9,20
2009,17,MORELOS,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,1,6,0,2,1,4,4,0,8,3,5,1
2009,17,MORELOS,HOMICIDIOS,DOLOSOS,OTROS,4,0,0,0,0,0,0,0,0,0,11,4
2009,17,MORELOS,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,31,3,7,7,7,7,14,5,4,0
2009,18,NAYARIT,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,5,9,7,11,8,4,7,6,7,10,10,7
2009,18,NAYARIT,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,2,4,2,3,2,0,0,1,0,3,1,2
2009,18,NAYARIT,HOMICIDIOS,DOLOSOS,OTROS,1,0,1,3,2,1,0,2,3,1,2,1
2009,18,NAYARIT,HOMICIDIOS,DOLOSOS,SIN DATOS,3,1,2,1,2,1,1,2,2,0,3,2
2009,19,NUEVO LEON,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,5,8,4,13,9,3,16,17,18,14,11,27
2009,19,NUEVO LEON,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,4,5,1,4,1,5,3,8,5,3,1,3
2009,19,NUEVO LEON,HOMICIDIOS,DOLOSOS,OTROS,11,3,2,9,5,5,5,7,8,9,3,12
2009,19,NUEVO LEON,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2009,20,OAXACA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,0,0,0,0,0
2009,20,OAXACA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2009,20,OAXACA,HOMICIDIOS,DOLOSOS,OTROS,85,78,91,110,98,68,71,55,20,13,42,21
2009,20,OAXACA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2009,21,PUEBLA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,28,25,23,14,13,19,22,18,18,22,29,11
2009,21,PUEBLA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,12,14,12,11,7,14,11,6,8,11,8,8
2009,21,PUEBLA,HOMICIDIOS,DOLOSOS,OTROS,9,10,4,2,2,4,2,3,0,11,3,0
2009,21,PUEBLA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2009,22,QUERETARO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,1,1,0,0,1,1,2,2,1,2,1,3
2009,22,QUERETARO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,1,2,0,1,1,1,2,1,0,3,0
2009,22,QUERETARO,HOMICIDIOS,DOLOSOS,OTROS,0,0,0,0,1,0,0,0,0,0,0,0
2009,22,QUERETARO,HOMICIDIOS,DOLOSOS,SIN DATOS,7,4,3,4,4,6,4,8,6,4,3,9
2009,23,QUINTANA ROO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,1,1,2,2,0,3,1,3,3,3,3,2
2009,23,QUINTANA ROO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,1,3,0,2,1,1,2,2,3,2,1,1
2009,23,QUINTANA ROO,HOMICIDIOS,DOLOSOS,OTROS,6,12,11,10,5,7,17,14,9,9,4,10
2009,23,QUINTANA ROO,HOMICIDIOS,DOLOSOS,SIN DATOS,8,1,1,0,1,0,2,2,2,0,1,2
2009,24,SAN LUIS POTOSI,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,7,6,6,11,12,5,5,9,6,5,10,13
2009,24,SAN LUIS POTOSI,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,1,9,2,2,6,8,0,1,3,4,2,1
2009,24,SAN LUIS POTOSI,HOMICIDIOS,DOLOSOS,OTROS,2,1,1,5,3,1,4,1,6,0,0,0
2009,24,SAN LUIS POTOSI,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2009,25,SINALOA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,53,55,87,66,76,73,79,91,123,87,141,142
2009,25,SINALOA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,4,6,10,4,5,5,9,8,4,6,2,1
2009,25,SINALOA,HOMICIDIOS,DOLOSOS,OTROS,5,5,9,9,2,10,9,5,7,9,10,9
2009,25,SINALOA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,1,3,3,1,0,3,0,1,8,5
2009,26,SONORA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,18,27,16,22,20,39,23,23,24,33,32,55
2009,26,SONORA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,8,3,3,5,3,3,2,7,8,4,2,5
2009,26,SONORA,HOMICIDIOS,DOLOSOS,OTROS,7,7,11,8,8,13,4,10,7,6,17,15
2009,26,SONORA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2009,27,TABASCO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,0,0,0,0,0
2009,27,TABASCO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2009,27,TABASCO,HOMICIDIOS,DOLOSOS,OTROS,14,15,7,10,8,5,8,11,9,8,7,15
2009,27,TABASCO,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2009,28,TAMAULIPAS,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,4,11,3,12,4,6,8,6,12,7,16,8
2009,28,TAMAULIPAS,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,5,4,4,5,5,8,4,1,2,3,3,0
2009,28,TAMAULIPAS,HOMICIDIOS,DOLOSOS,OTROS,16,14,10,7,18,12,11,12,16,12,11,8
2009,28,TAMAULIPAS,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2009,29,TLAXCALA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,0,0,0,0,0
2009,29,TLAXCALA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2009,29,TLAXCALA,HOMICIDIOS,DOLOSOS,OTROS,5,8,2,3,3,4,3,5,4,4,3,4
2009,29,TLAXCALA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2009,30,VERACRUZ,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,9,6,7,8,8,14,4,9,8,9,8,7
2009,30,VERACRUZ,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,10,9,8,10,7,11,6,8,10,11,5,4
2009,30,VERACRUZ,HOMICIDIOS,DOLOSOS,OTROS,20,7,8,14,14,14,16,14,9,11,7,17
2009,30,VERACRUZ,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2009,31,YUCATAN,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,1,2,1,0,0,0,2,0,0,0,0,1
2009,31,YUCATAN,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,2,0,0,0,0,1,0,4,2,0
2009,31,YUCATAN,HOMICIDIOS,DOLOSOS,OTROS,1,2,0,0,4,2,2,1,2,0,2,1
2009,31,YUCATAN,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2009,32,ZACATECAS,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,7,2,1,3,3,2,8,5,5,3,4,1
2009,32,ZACATECAS,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,2,1,1,1,1,1,0,2,1,1,0,2
2009,32,ZACATECAS,HOMICIDIOS,DOLOSOS,OTROS,3,3,0,0,1,1,2,0,2,1,1,0
2009,32,ZACATECAS,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,1,0,0,2,1,1,0,0
2010,1,AGUASCALIENTES,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,1,4,0,1,3,3,2,6,4,4,8,5
2010,1,AGUASCALIENTES,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,1,2,0,1,0,3,1,3,0,0,2
2010,1,AGUASCALIENTES,HOMICIDIOS,DOLOSOS,OTROS,2,1,1,0,1,2,2,1,4,3,2,1
2010,1,AGUASCALIENTES,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2010,2,BAJA CALIFORNIA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,0,0,0,0,0
2010,2,BAJA CALIFORNIA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2010,2,BAJA CALIFORNIA,HOMICIDIOS,DOLOSOS,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2010,2,BAJA CALIFORNIA,HOMICIDIOS,DOLOSOS,SIN DATOS,114,64,70,70,64,58,73,66,71,64,82,88
2010,3,BAJA CALIFORNIA SUR,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,0,0,0,0,0
2010,3,BAJA CALIFORNIA SUR,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2010,3,BAJA CALIFORNIA SUR,HOMICIDIOS,DOLOSOS,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2010,3,BAJA CALIFORNIA SUR,HOMICIDIOS,DOLOSOS,SIN DATOS,2,3,9,3,6,0,3,6,8,2,3,3
2010,4,CAMPECHE,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,0,0,0,2,0,1,2,0,3,4,0,0
2010,4,CAMPECHE,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,1,0,1,5,1,1,3,1,2,0,3,1
2010,4,CAMPECHE,HOMICIDIOS,DOLOSOS,OTROS,2,5,8,3,0,0,0,1,2,3,3,1
2010,4,CAMPECHE,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2010,5,COAHUILA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,6,16,21,38,39,25,18,12,14,25,12,30
2010,5,COAHUILA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,4,2,4,4,12,6,4,1,8,2,1,8
2010,5,COAHUILA,HOMICIDIOS,DOLOSOS,OTROS,3,5,8,10,8,10,9,6,13,10,5,8
2010,5,COAHUILA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2010,6,COLIMA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,0,0,2,0,1,1,1,2,1,2,0,4
2010,6,COLIMA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,1,2,0,3,3,3,4,17,8,12,2
2010,6,COLIMA,HOMICIDIOS,DOLOSOS,OTROS,2,0,0,0,5,2,3,2,4,2,1,3
2010,6,COLIMA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2010,7,CHIAPAS,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,16,4,6,6,13,19,15,3,6,11,10,12
2010,7,CHIAPAS,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,4,12,6,4,5,12,4,6,3,8,7,11
2010,7,CHIAPAS,HOMICIDIOS,DOLOSOS,OTROS,21,18,24,23,18,18,34,21,23,41,33,36
2010,7,CHIAPAS,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2010,8,CHIHUAHUA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,243,193,259,234,338,308,268,330,280,334,198,225
2010,8,CHIHUAHUA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,11,15,18,14,17,19,22,27,21,24,25,22
2010,8,CHIHUAHUA,HOMICIDIOS,DOLOSOS,OTROS,33,26,33,27,25,43,58,49,36,46,33,49
2010,8,CHIHUAHUA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2010,9,CIUDAD DE MEXICO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,43,37,42,38,48,33,39,40,45,56,37,45
2010,9,CIUDAD DE MEXICO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,10,16,7,12,13,4,7,21,15,10,10,8
2010,9,CIUDAD DE MEXICO,HOMICIDIOS,DOLOSOS,OTROS,15,19,12,16,16,16,15,12,11,11,17,15
2010,9,CIUDAD DE MEXICO,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2010,10,DURANGO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,60,57,84,70,89,85,73,57,42,52,45,22
2010,10,DURANGO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,30,3,1,6,4,5,3,7,3,9,7,5
2010,10,DURANGO,HOMICIDIOS,DOLOSOS,OTROS,16,6,9,10,27,35,22,23,13,19,16,8
2010,10,DURANGO,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,1
2010,11,GUANAJUATO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,19,20,34,20,21,15,12,18,24,23,20,21
2010,11,GUANAJUATO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,8,6,6,9,6,8,5,10,10,10,15,9
2010,11,GUANAJUATO,HOMICIDIOS,DOLOSOS,OTROS,11,7,11,8,9,4,3,6,7,9,6,7
2010,11,GUANAJUATO,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2010,12,GUERRERO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,86,79,125,85,91,71,54,85,95,100,60,90
2010,12,GUERRERO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,7,11,14,10,14,14,20,13,18,13,10,11
2010,12,GUERRERO,HOMICIDIOS,DOLOSOS,OTROS,28,12,19,16,85,20,14,18,14,46,29,23
2010,12,GUERRERO,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2010,13,HIDALGO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,1,2,3,4,4,6,3,1,2,5,2,2
2010,13,HIDALGO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,2,0,2,0,0,2,3,2,0,0,1,3
2010,13,HIDALGO,HOMICIDIOS,DOLOSOS,OTROS,5,0,7,8,7,8,4,8,9,8,12,8
2010,13,HIDALGO,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2010,14,JALISCO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,25,25,39,35,45,37,58,49,51,54,56,48
2010,14,JALISCO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,10,2,12,15,9,9,8,11,13,17,7,12
2010,14,JALISCO,HOMICIDIOS,DOLOSOS,OTROS,11,9,15,16,15,19,8,16,15,13,23,26
2010,14,JALISCO,HOMICIDIOS,DOLOSOS,SIN DATOS,6,5,4,3,5,7,5,9,3,6,2,0
2010,15,MEXICO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,75,40,32,70,59,73,57,71,74,80,76,72
2010,15,MEXICO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,13,10,4,11,13,9,14,12,13,10,11,22
2010,15,MEXICO,HOMICIDIOS,DOLOSOS,OTROS,12,8,6,21,20,10,37,21,21,24,24,28
2010,15,MEXICO,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2010,16,MICHOACAN,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,23,21,16,21,20,31,13,24,32,33,28,22
2010,16,MICHOACAN,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,2,4,5,4,4,2,2,3,5,9,5,4
2010,16,MICHOACAN,HOMICIDIOS,DOLOSOS,OTROS,36,25,27,39,32,15,18,27,22,26,25,36
2010,16,MICHOACAN,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2010,17,MORELOS,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,11,16,15,29,15,23,46,49,30,33,35,17
2010,17,MORELOS,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,3,5,2,8,1,7,2,2,2,1,3,3
2010,17,MORELOS,HOMICIDIOS,DOLOSOS,OTROS,4,4,5,17,1,13,1,2,13,14,6,3
2010,17,MORELOS,HOMICIDIOS,DOLOSOS,SIN DATOS,4,12,23,6,16,8,13,9,8,5,8,6
2010,18,NAYARIT,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,9,9,10,18,25,35,43,33,22,31,25,35
2010,18,NAYARIT,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,1,4,1,3,3,5,1,5,3,2,3,2
2010,18,NAYARIT,HOMICIDIOS,DOLOSOS,OTROS,2,3,1,0,0,1,2,2,1,4,0,1
2010,18,NAYARIT,HOMICIDIOS,DOLOSOS,SIN DATOS,0,3,2,2,2,5,0,1,2,2,1,2
2010,19,NUEVO LEON,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,13,13,63,89,42,81,68,47,40,63,32,44
2010,19,NUEVO LEON,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,3,9,4,7,6,14,11,11,7,6,7,6
2010,19,NUEVO LEON,HOMICIDIOS,DOLOSOS,OTROS,7,7,6,5,10,7,44,16,13,8,11,8
2010,19,NUEVO LEON,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2010,20,OAXACA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,0,0,0,0,0
2010,20,OAXACA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2010,20,OAXACA,HOMICIDIOS,DOLOSOS,OTROS,85,61,65,68,105,71,41,36,38,40,31,25
2010,20,OAXACA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2010,21,PUEBLA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,16,23,29,13,15,19,10,19,21,24,21,19
2010,21,PUEBLA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,4,9,12,11,13,11,7,11,13,12,8,13
2010,21,PUEBLA,HOMICIDIOS,DOLOSOS,OTROS,3,5,3,8,12,5,7,4,2,3,6,4
2010,21,PUEBLA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2010,22,QUERETARO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,1,0,1,1,0,2,0,1,1,2,0,0
2010,22,QUERETARO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,2,0,2,0,2,2,2,0,0,0
2010,22,QUERETARO,HOMICIDIOS,DOLOSOS,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2010,22,QUERETARO,HOMICIDIOS,DOLOSOS,SIN DATOS,4,1,1,2,1,8,5,3,6,0,4,5
2010,23,QUINTANA ROO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,2,1,4,3,1,3,0,3,0,2,1,0
2010,23,QUINTANA ROO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,3,2,1,3,1,1,2,2,4,4
2010,23,QUINTANA ROO,HOMICIDIOS,DOLOSOS,OTROS,18,8,14,7,17,20,15,25,9,9,14,15
2010,23,QUINTANA ROO,HOMICIDIOS,DOLOSOS,SIN DATOS,1,0,4,2,1,1,1,2,1,3,2,2
2010,24,SAN LUIS POTOSI,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,5,10,5,5,13,10,14,23,27,33,25,17
2010,24,SAN LUIS POTOSI,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,4,3,1,7,10,6,5,3,10,16,8,8
2010,24,SAN LUIS POTOSI,HOMICIDIOS,DOLOSOS,OTROS,11,8,15,11,11,20,6,21,11,16,7,12
2010,24,SAN LUIS POTOSI,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2010,25,SINALOA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,153,128,119,133,114,131,148,148,100,120,76,109
2010,25,SINALOA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,11,5,12,13,6,4,7,15,8,11,3,8
2010,25,SINALOA,HOMICIDIOS,DOLOSOS,OTROS,14,17,14,13,7,8,8,12,7,8,10,14
2010,25,SINALOA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2010,26,SONORA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,45,41,30,33,48,28,62,40,48,25,12,33
2010,26,SONORA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,6,0,4,2,5,2,9,5,1,2,5,9
2010,26,SONORA,HOMICIDIOS,DOLOSOS,OTROS,15,13,18,11,13,9,8,13,11,22,20,6
2010,26,SONORA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2010,27,TABASCO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,0,0,0,0,0
2010,27,TABASCO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2010,27,TABASCO,HOMICIDIOS,DOLOSOS,OTROS,12,9,12,12,7,11,10,18,16,9,16,11
2010,27,TABASCO,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2010,28,TAMAULIPAS,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,6,18,29,39,33,52,30,30,28,32,43,24
2010,28,TAMAULIPAS,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,5,3,5,2,4,3,3,5,3,6,0,6
2010,28,TAMAULIPAS,HOMICIDIOS,DOLOSOS,OTROS,18,20,20,31,28,32,28,29,18,27,30,24
2010,28,TAMAULIPAS,HOMICIDIOS,DOLOSOS,SIN DATOS,0,3,0,0,1,0,0,1,1,0,1,0
2010,29,TLAXCALA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,0,0,0,0,0
2010,29,TLAXCALA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2010,29,TLAXCALA,HOMICIDIOS,DOLOSOS,OTROS,2,2,2,2,5,1,5,6,7,6,5,5
2010,29,TLAXCALA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2010,30,VERACRUZ,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,12,13,12,14,14,19,23,20,12,26,15,29
2010,30,VERACRUZ,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,5,12,11,12,12,17,15,11,10,11,11,8
2010,30,VERACRUZ,HOMICIDIOS,DOLOSOS,OTROS,18,13,29,20,19,18,23,19,18,16,17,29
2010,30,VERACRUZ,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2010,31,YUCATAN,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,0,0,0,0,0,1,1,0,0,0,2,0
2010,31,YUCATAN,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,1,2,3,2,2,2,1,1,1,1,1,0
2010,31,YUCATAN,HOMICIDIOS,DOLOSOS,OTROS,0,1,0,1,0,0,2,1,0,1,2,2
2010,31,YUCATAN,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,1,1,0,2,0,1,0,0
2010,32,ZACATECAS,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,4,2,3,6,4,4,4,3,4,4,4,9
2010,32,ZACATECAS,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,4,0,1,4,1,2,4,0,2,3,6,3
2010,32,ZACATECAS,HOMICIDIOS,DOLOSOS,OTROS,4,0,2,2,0,2,2,3,3,5,3,2
2010,32,ZACATECAS,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,1,0,0,0,0,0,0,0
2011,1,AGUASCALIENTES,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,3,3,5,4,3,5,4,0,1,2,2,0
2011,1,AGUASCALIENTES,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,1
2011,1,AGUASCALIENTES,HOMICIDIOS,DOLOSOS,OTROS,5,4,2,6,4,8,1,0,3,6,1,1
2011,1,AGUASCALIENTES,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
